Day,Province,ISO_code,Cumulative Cases,Cumulative Deaths,Cumulative Recoveries,New Cases,New Deaths,New Recoveries
2020-05-10,Oran,DZ-31,334,0,14,16,0,0
2020-05-10,El Bayadh,DZ-32,10,0,0,0,0,0
2020-05-10,Illizi,DZ-33,3,0,0,0,0,0
2020-05-10,Bordj Bou Arréridj,DZ-34,191,0,26,5,0,2
2020-05-10,Boumerdès,DZ-35,65,1,8,5,0,0
2020-05-10,El Tarf,DZ-36,21,0,0,1,0,0
2020-05-10,Tindouf,DZ-37,14,0,0,1,0,0
2020-05-10,Tissemsilt,DZ-38,63,1,2,2,0,0
2020-05-10,El Oued,DZ-39,48,0,8,2,0,0
2020-05-10,Khenchela,DZ-40,50,0,3,0,0,0
2020-05-10,Souk Ahras,DZ-41,27,0,1,0,0,0
2020-05-10,Tipaza,DZ-42,212,0,28,8,0,0
2020-05-10,Mila,DZ-43,25,0,2,2,0,0
2020-05-10,Aïn Defla,DZ-44,281,0,5,3,0,0
2020-05-10,Naâma,DZ-45,23,0,0,0,0,0
2020-05-10,Aïn Témouchent,DZ-46,70,0,4,6,0,0
2020-05-10,Ghardaïa,DZ-47,83,0,5,1,0,0
2020-05-10,Relizane,DZ-48,37,0,3,0,0,0
2020-05-11,National,DZ,5891,507,2841,168,5,163
2020-05-11,Adrar,DZ-01,70,0,3,13,0,0
2020-05-11,Chlef,DZ-02,63,0,1,0,0,0
2020-05-11,Laghouat,DZ-03,48,0,0,3,0,0
2020-05-11,Oum el Bouaghi,DZ-04,116,0,5,0,0,0
2020-05-11,Batna,DZ-05,79,0,5,0,0,1
2020-05-11,Béjaïa,DZ-06,175,1,16,2,0,0
2020-05-11,Biskra,DZ-07,76,2,6,0,0,0
2020-05-11,Béchar,DZ-08,83,0,0,0,0,0
2020-05-11,Blida,DZ-09,934,32,114,9,0,1
2020-05-11,Bouira,DZ-10,42,0,4,3,0,0
2020-05-11,Tamanghasset,DZ-11,3,0,0,0,0,0
2020-05-11,Tébessa,DZ-12,39,0,3,0,0,0
2020-05-11,Tlemcen,DZ-13,199,0,7,7,0,0
2020-05-11,Tiaret,DZ-14,126,0,7,9,0,1
2020-05-11,Tizi Ouzou,DZ-15,124,2,15,0,0,0
2020-05-11,Alger,DZ-16,640,11,115,9,0,0
2020-05-11,Djelfa,DZ-17,102,0,5,6,0,0
2020-05-11,Jijel,DZ-18,49,0,5,0,0,0
2020-05-11,Sétif,DZ-19,288,2,19,10,0,0
2020-05-11,Saïda,DZ-20,6,0,0,1,0,0
2020-05-11,Skikda,DZ-21,64,3,5,0,0,1
2020-05-11,Sidi Bel Abbès,DZ-22,61,0,8,2,0,1
2020-05-11,Annaba,DZ-23,107,3,4,2,0,0
2020-05-11,Guelma,DZ-24,36,0,1,0,0,0
2020-05-11,Constantine,DZ-25,259,0,12,0,0,0
2020-05-11,Médéa,DZ-26,147,1,10,5,0,0
2020-05-11,Mostaganem,DZ-27,60,0,3,0,0,0
2020-05-11,M'Sila,DZ-28,48,0,8,9,0,0
2020-05-11,Mascara,DZ-29,86,2,5,6,0,0
2020-05-11,Ouargla,DZ-30,133,1,12,1,0,0
2020-05-11,Oran,DZ-31,353,0,14,19,0,0
2020-05-11,El Bayadh,DZ-32,16,0,0,6,0,0
2020-05-11,Illizi,DZ-33,3,0,0,0,0,0
2020-05-11,Bordj Bou Arréridj,DZ-34,195,0,26,4,0,0
2020-05-11,Boumerdès,DZ-35,65,1,8,0,0,0
2020-05-11,El Tarf,DZ-36,21,0,0,0,0,0
2020-05-11,Tindouf,DZ-37,14,0,0,0,0,0
2020-05-11,Tissemsilt,DZ-38,63,1,2,0,0,0
2020-05-11,El Oued,DZ-39,48,0,8,0,0,0
2020-05-11,Khenchela,DZ-40,50,0,3,0,0,0
2020-05-11,Souk Ahras,DZ-41,27,0,1,0,0,0
2020-05-11,Tipaza,DZ-42,224,0,28,12,0,0
2020-05-11,Mila,DZ-43,25,0,2,0,0,0
2020-05-11,Aïn Defla,DZ-44,294,0,5,13,0,0
2020-05-11,Naâma,DZ-45,33,0,0,10,0,0
2020-05-11,Aïn Témouchent,DZ-46,77,0,4,7,0,0
2020-05-11,Ghardaïa,DZ-47,83,0,5,0,0,0
2020-05-11,Relizane,DZ-48,37,0,3,0,0,0
2020-05-12,National,DZ,6067,515,2998,176,8,157
2020-05-12,Adrar,DZ-01,70,0,3,0,0,0
2020-05-12,Chlef,DZ-02,68,0,1,5,0,0
2020-05-12,Laghouat,DZ-03,49,0,0,1,0,0
2020-05-12,Oum el Bouaghi,DZ-04,120,0,6,4,0,1
2020-05-12,Batna,DZ-05,83,0,7,4,0,2
2020-05-12,Béjaïa,DZ-06,178,1,16,3,0,0
2020-05-12,Biskra,DZ-07,81,2,6,5,0,0
2020-05-12,Béchar,DZ-08,87,0,0,4,0,0
2020-05-12,Blida,DZ-09,939,32,115,5,0,1
2020-05-12,Bouira,DZ-10,46,0,4,4,0,0
2020-05-12,Tamanghasset,DZ-11,3,0,0,0,0,0
2020-05-12,Tébessa,DZ-12,43,0,3,4,0,0
2020-05-12,Tlemcen,DZ-13,199,0,7,0,0,0
2020-05-12,Tiaret,DZ-14,127,0,7,1,0,0
2020-05-12,Tizi Ouzou,DZ-15,124,2,15,0,0,0
2020-05-12,Alger,DZ-16,677,11,115,37,0,0
2020-05-12,Djelfa,DZ-17,102,0,6,0,0,1
2020-05-12,Jijel,DZ-18,49,0,5,0,0,0
2020-05-12,Sétif,DZ-19,309,2,19,21,0,0
2020-05-12,Saïda,DZ-20,6,0,0,0,0,0
2020-05-12,Skikda,DZ-21,69,3,5,5,0,0
2020-05-12,Sidi Bel Abbès,DZ-22,61,0,8,0,0,0
2020-05-12,Annaba,DZ-23,107,3,4,0,0,0
2020-05-12,Guelma,DZ-24,36,0,1,0,0,0
2020-05-12,Constantine,DZ-25,272,0,12,13,0,0
2020-05-12,Médéa,DZ-26,148,1,10,1,0,0
2020-05-12,Mostaganem,DZ-27,60,0,3,0,0,0
2020-05-12,M'Sila,DZ-28,48,0,9,0,0,1
2020-05-12,Mascara,DZ-29,86,2,6,0,0,1
2020-05-12,Ouargla,DZ-30,138,1,12,5,0,0
2020-05-12,Oran,DZ-31,376,0,14,23,0,0
2020-05-12,El Bayadh,DZ-32,16,0,1,0,0,1
2020-05-12,Illizi,DZ-33,3,0,0,0,0,0
2020-05-12,Bordj Bou Arréridj,DZ-34,198,0,26,3,0,0
2020-05-12,Boumerdès,DZ-35,68,1,8,3,0,0
2020-05-12,El Tarf,DZ-36,21,0,0,0,0,0
2020-05-12,Tindouf,DZ-37,14,0,0,0,0,0
2020-05-12,Tissemsilt,DZ-38,63,1,2,0,0,0
2020-05-12,El Oued,DZ-39,48,0,8,0,0,0
2020-05-12,Khenchela,DZ-40,57,0,3,7,0,0
2020-05-12,Souk Ahras,DZ-41,27,0,1,0,0,0
2020-05-12,Tipaza,DZ-42,231,0,28,7,0,0
2020-05-12,Mila,DZ-43,30,0,2,5,0,0
2020-05-12,Aïn Defla,DZ-44,299,0,5,5,0,0
2020-05-12,Naâma,DZ-45,33,0,0,0,0,0
2020-05-12,Aïn Témouchent,DZ-46,77,0,4,0,0,0
2020-05-12,Ghardaïa,DZ-47,84,0,5,1,0,0
2020-05-12,Relizane,DZ-48,37,0,3,0,0,0
2020-05-13,National,DZ,6253,522,3058,186,7,60
2020-05-13,Adrar,DZ-01,70,0,3,0,0,0
2020-05-13,Chlef,DZ-02,68,0,1,0,0,0
2020-05-13,Laghouat,DZ-03,51,0,0,2,0,0
2020-05-13,Oum el Bouaghi,DZ-04,125,0,6,5,0,0
2020-05-13,Batna,DZ-05,83,0,7,0,0,0
2020-05-13,Béjaïa,DZ-06,182,1,16,4,0,0
2020-05-13,Biskra,DZ-07,86,2,6,5,0,0
2020-05-13,Béchar,DZ-08,87,0,0,0,0,0
2020-05-13,Blida,DZ-09,954,32,116,15,0,1
2020-05-13,Bouira,DZ-10,48,0,4,2,0,0
2020-05-13,Tamanghasset,DZ-11,3,0,0,0,0,0
2020-05-13,Tébessa,DZ-12,46,0,3,3,0,0
2020-05-13,Tlemcen,DZ-13,199,0,8,0,0,1
2020-05-13,Tiaret,DZ-14,129,0,7,2,0,0
2020-05-13,Tizi Ouzou,DZ-15,124,2,16,0,0,1
2020-05-13,Alger,DZ-16,709,11,117,32,0,2
2020-05-13,Djelfa,DZ-17,107,0,6,5,0,0
2020-05-13,Jijel,DZ-18,49,0,5,0,0,0
2020-05-13,Sétif,DZ-19,317,2,20,8,0,1
2020-05-13,Saïda,DZ-20,6,0,0,0,0,0
2020-05-13,Skikda,DZ-21,70,3,5,1,0,0
2020-05-13,Sidi Bel Abbès,DZ-22,65,0,8,4,0,0
2020-05-13,Annaba,DZ-23,110,3,4,3,0,0
2020-05-13,Guelma,DZ-24,37,0,1,1,0,0
2020-05-13,Constantine,DZ-25,281,0,12,9,0,0
2020-05-13,Médéa,DZ-26,150,1,10,2,0,0
2020-05-13,Mostaganem,DZ-27,60,0,3,0,0,0
2020-05-13,M'Sila,DZ-28,54,0,9,6,0,0
2020-05-13,Mascara,DZ-29,87,2,6,1,0,0
2020-05-13,Ouargla,DZ-30,143,1,13,5,0,1
2020-05-13,Oran,DZ-31,387,0,14,11,0,0
2020-05-13,El Bayadh,DZ-32,16,0,1,0,0,0
2020-05-13,Illizi,DZ-33,3,0,0,0,0,0
2020-05-13,Bordj Bou Arréridj,DZ-34,201,0,26,3,0,0
2020-05-13,Boumerdès,DZ-35,68,1,8,0,0,0
2020-05-13,El Tarf,DZ-36,21,0,0,0,0,0
2020-05-13,Tindouf,DZ-37,14,0,0,0,0,0
2020-05-13,Tissemsilt,DZ-38,64,1,2,1,0,0
2020-05-13,El Oued,DZ-39,48,0,8,0,0,0
2020-05-13,Khenchela,DZ-40,64,0,3,7,0,0
2020-05-13,Souk Ahras,DZ-41,33,0,1,6,0,0
2020-05-13,Tipaza,DZ-42,245,0,28,14,0,0
2020-05-13,Mila,DZ-43,31,0,2,1,0,0
2020-05-13,Aïn Defla,DZ-44,323,0,5,24,0,0
2020-05-13,Naâma,DZ-45,35,0,0,2,0,0
2020-05-13,Aïn Témouchent,DZ-46,77,0,4,0,0,0
2020-05-13,Ghardaïa,DZ-47,86,0,5,2,0,0
2020-05-13,Relizane,DZ-48,37,0,3,0,0,0
2020-05-14,National,DZ,6442,529,3158,189,7,100
2020-05-14,Adrar,DZ-01,70,0,3,0,0,0
2020-05-14,Chlef,DZ-02,72,0,1,4,0,0
2020-05-14,Laghouat,DZ-03,54,0,0,3,0,0
2020-05-14,Oum el Bouaghi,DZ-04,135,0,6,10,0,0
2020-05-14,Batna,DZ-05,84,0,7,1,0,0
2020-05-14,Béjaïa,DZ-06,191,1,17,9,0,1
2020-05-14,Biskra,DZ-07,90,2,6,4,0,0
2020-05-14,Béchar,DZ-08,100,0,0,13,0,0
2020-05-14,Blida,DZ-09,969,32,116,15,0,0
2020-05-14,Bouira,DZ-10,51,0,5,3,0,1
2020-05-14,Tamanghasset,DZ-11,3,0,0,0,0,0
2020-05-14,Tébessa,DZ-12,46,0,4,0,0,1
2020-05-14,Tlemcen,DZ-13,209,0,8,10,0,0
2020-05-14,Tiaret,DZ-14,130,0,7,1,0,0
2020-05-14,Tizi Ouzou,DZ-15,129,2,16,5,0,0
2020-05-14,Alger,DZ-16,722,11,117,13,0,0
2020-05-14,Djelfa,DZ-17,113,0,6,6,0,0
2020-05-14,Jijel,DZ-18,49,0,5,0,0,0
2020-05-14,Sétif,DZ-19,330,2,20,13,0,0
2020-05-14,Saïda,DZ-20,6,0,0,0,0,0
2020-05-14,Skikda,DZ-21,76,3,5,6,0,0
2020-05-14,Sidi Bel Abbès,DZ-22,65,0,8,0,0,0
2020-05-14,Annaba,DZ-23,115,3,4,5,0,0
2020-05-14,Guelma,DZ-24,40,0,1,3,0,0
2020-05-14,Constantine,DZ-25,289,0,12,8,0,0
2020-05-14,Médéa,DZ-26,158,1,10,8,0,0
2020-05-14,Mostaganem,DZ-27,60,0,3,0,0,0
2020-05-14,M'Sila,DZ-28,56,0,9,2,0,0
2020-05-14,Mascara,DZ-29,94,2,6,7,0,0
2020-05-14,Ouargla,DZ-30,153,1,14,10,0,1
2020-05-14,Oran,DZ-31,387,0,15,0,0,1
2020-05-14,El Bayadh,DZ-32,16,0,1,0,0,0
2020-05-14,Illizi,DZ-33,3,0,0,0,0,0
2020-05-14,Bordj Bou Arréridj,DZ-34,205,0,26,4,0,0
2020-05-14,Boumerdès,DZ-35,76,1,8,8,0,0
2020-05-14,El Tarf,DZ-36,22,0,0,1,0,0
2020-05-14,Tindouf,DZ-37,14,0,0,0,0,0
2020-05-14,Tissemsilt,DZ-38,64,1,2,0,0,0
2020-05-14,El Oued,DZ-39,49,0,8,1,0,0
2020-05-14,Khenchela,DZ-40,67,0,3,3,0,0
2020-05-14,Souk Ahras,DZ-41,34,0,1,1,0,0
2020-05-14,Tipaza,DZ-42,247,0,28,2,0,0
2020-05-14,Mila,DZ-43,31,0,2,0,0,0
2020-05-14,Aïn Defla,DZ-44,325,0,7,2,0,2
2020-05-14,Naâma,DZ-45,35,0,0,0,0,0
2020-05-14,Aïn Témouchent,DZ-46,82,0,4,5,0,0
2020-05-14,Ghardaïa,DZ-47,89,0,5,3,0,0
2020-05-14,Relizane,DZ-48,37,0,3,0,0,0
2020-05-15,National,DZ,6629,536,3271,187,7,113
2020-05-15,Adrar,DZ-01,81,0,3,11,0,0
2020-05-15,Chlef,DZ-02,72,0,1,0,0,0
2020-05-15,Laghouat,DZ-03,54,0,0,0,0,0
2020-05-15,Oum el Bouaghi,DZ-04,143,0,6,8,0,0
2020-05-15,Batna,DZ-05,93,0,7,9,0,0
2020-05-15,Béjaïa,DZ-06,198,1,17,7,0,0
2020-05-15,Biskra,DZ-07,93,2,6,3,0,0
2020-05-15,Béchar,DZ-08,100,0,0,0,0,0
2020-05-15,Blida,DZ-09,977,32,116,8,0,0
2020-05-15,Bouira,DZ-10,51,0,5,0,0,0
2020-05-15,Tamanghasset,DZ-11,3,0,0,0,0,0
2020-05-15,Tébessa,DZ-12,47,0,4,1,0,0
2020-05-15,Tlemcen,DZ-13,209,0,8,0,0,0
2020-05-15,Tiaret,DZ-14,130,0,7,0,0,0
2020-05-15,Tizi Ouzou,DZ-15,130,2,16,1,0,0
2020-05-15,Alger,DZ-16,752,11,118,30,0,1
2020-05-15,Djelfa,DZ-17,113,0,7,0,0,1
2020-05-15,Jijel,DZ-18,50,0,5,1,0,0
2020-05-15,Sétif,DZ-19,344,2,20,14,0,0
2020-05-15,Saïda,DZ-20,6,0,0,0,0,0
2020-05-15,Skikda,DZ-21,83,3,5,7,0,0
2020-05-15,Sidi Bel Abbès,DZ-22,68,0,9,3,0,1
2020-05-15,Annaba,DZ-23,115,3,4,0,0,0
2020-05-15,Guelma,DZ-24,44,0,1,4,0,0
2020-05-15,Constantine,DZ-25,302,0,14,13,0,2
2020-05-15,Médéa,DZ-26,167,1,10,9,0,0
2020-05-15,Mostaganem,DZ-27,62,0,3,2,0,0
2020-05-15,M'Sila,DZ-28,56,0,9,0,0,0
2020-05-15,Mascara,DZ-29,94,2,7,0,0,1
2020-05-15,Ouargla,DZ-30,157,1,14,4,0,0
2020-05-15,Oran,DZ-31,421,0,15,34,0,0
2020-05-15,El Bayadh,DZ-32,16,0,1,0,0,0
2020-05-15,Illizi,DZ-33,4,0,0,1,0,0
2020-05-15,Bordj Bou Arréridj,DZ-34,208,0,26,3,0,0
2020-05-15,Boumerdès,DZ-35,81,1,8,5,0,0
2020-05-15,El Tarf,DZ-36,22,0,0,0,0,0
2020-05-15,Tindouf,DZ-37,14,0,0,0,0,0
2020-05-15,Tissemsilt,DZ-38,64,1,2,0,0,0
2020-05-15,El Oued,DZ-39,49,0,8,0,0,0
2020-05-15,Khenchela,DZ-40,70,0,3,3,0,0
2020-05-15,Souk Ahras,DZ-41,34,0,1,0,0,0
2020-05-15,Tipaza,DZ-42,249,0,28,2,0,0
2020-05-15,Mila,DZ-43,32,0,3,1,0,1
2020-05-15,Aïn Defla,DZ-44,328,0,7,3,0,0
2020-05-15,Naâma,DZ-45,35,0,0,0,0,0
2020-05-15,Aïn Témouchent,DZ-46,82,0,4,0,0,0
2020-05-15,Ghardaïa,DZ-47,89,0,5,0,0,0
2020-05-15,Relizane,DZ-48,37,0,3,0,0,0
2020-05-16,National,DZ,6821,542,3409,192,6,138
2020-05-16,Adrar,DZ-01,81,0,3,0,0,0
2020-05-16,Chlef,DZ-02,72,0,1,0,0,0
2020-05-16,Laghouat,DZ-03,55,0,0,1,0,0
2020-05-16,Oum el Bouaghi,DZ-04,146,0,6,3,0,0
2020-05-16,Batna,DZ-05,93,0,7,0,0,0
2020-05-16,Béjaïa,DZ-06,211,1,17,13,0,0
2020-05-16,Biskra,DZ-07,97,2,6,4,0,0
2020-05-16,Béchar,DZ-08,102,0,0,2,0,0
2020-05-16,Blida,DZ-09,996,32,116,19,0,0
2020-05-16,Bouira,DZ-10,55,0,5,4,0,0
2020-05-16,Tamanghasset,DZ-11,3,0,0,0,0,0
2020-05-16,Tébessa,DZ-12,47,0,4,0,0,0
2020-05-16,Tlemcen,DZ-13,222,0,8,13,0,0
2020-05-16,Tiaret,DZ-14,135,0,7,5,0,0
2020-05-16,Tizi Ouzou,DZ-15,131,2,16,1,0,0
2020-05-16,Alger,DZ-16,784,11,120,32,0,2
2020-05-16,Djelfa,DZ-17,113,0,7,0,0,0
2020-05-16,Jijel,DZ-18,51,0,5,1,0,0
2020-05-16,Sétif,DZ-19,349,2,21,5,0,1
2020-05-16,Saïda,DZ-20,6,0,0,0,0,0
2020-05-16,Skikda,DZ-21,86,3,5,3,0,0
2020-05-16,Sidi Bel Abbès,DZ-22,69,0,9,1,0,0
2020-05-16,Annaba,DZ-23,115,3,4,0,0,0
2020-05-16,Guelma,DZ-24,46,0,1,2,0,0
2020-05-16,Constantine,DZ-25,309,0,15,7,0,1
2020-05-16,Médéa,DZ-26,172,1,11,5,0,1
2020-05-16,Mostaganem,DZ-27,62,0,3,0,0,0
2020-05-16,M'Sila,DZ-28,57,0,9,1,0,0
2020-05-16,Mascara,DZ-29,103,2,7,9,0,0
2020-05-16,Ouargla,DZ-30,157,1,14,0,0,0
2020-05-16,Oran,DZ-31,431,0,15,10,0,0
2020-05-16,El Bayadh,DZ-32,21,0,1,5,0,0
2020-05-16,Illizi,DZ-33,4,0,0,0,0,0
2020-05-16,Bordj Bou Arréridj,DZ-34,212,0,27,4,0,1
2020-05-16,Boumerdès,DZ-35,81,1,8,0,0,0
2020-05-16,El Tarf,DZ-36,22,0,0,0,0,0
2020-05-16,Tindouf,DZ-37,14,0,0,0,0,0
2020-05-16,Tissemsilt,DZ-38,67,1,2,3,0,0
2020-05-16,El Oued,DZ-39,49,0,8,0,0,0
2020-05-16,Khenchela,DZ-40,70,0,3,0,0,0
2020-05-16,Souk Ahras,DZ-41,38,0,1,4,0,0
2020-05-16,Tipaza,DZ-42,256,0,28,7,0,0
2020-05-16,Mila,DZ-43,34,0,3,2,0,0
2020-05-16,Aïn Defla,DZ-44,345,0,7,17,0,0
2020-05-16,Naâma,DZ-45,42,0,0,7,0,0
2020-05-16,Aïn Témouchent,DZ-46,83,0,4,1,0,0
2020-05-16,Ghardaïa,DZ-47,89,0,5,0,0,0
2020-05-16,Relizane,DZ-48,38,0,3,1,0,0
2020-05-17,National,DZ,7019,548,3507,198,6,98
2020-05-17,Adrar,DZ-01,82,0,3,1,0,0
2020-05-17,Chlef,DZ-02,72,0,1,0,0,0
2020-05-17,Laghouat,DZ-03,56,0,0,1,0,0
2020-05-17,Oum el Bouaghi,DZ-04,150,0,6,4,0,0
2020-05-17,Batna,DZ-05,94,0,8,1,0,1
2020-05-17,Béjaïa,DZ-06,219,1,17,8,0,0
2020-05-17,Biskra,DZ-07,97,2,6,0,0,0
2020-05-17,Béchar,DZ-08,102,0,0,0,0,0
2020-05-17,Blida,DZ-09,1002,32,116,6,0,0
2020-05-17,Bouira,DZ-10,58,0,6,3,0,1
2020-05-17,Tamanghasset,DZ-11,3,0,0,0,0,0
2020-05-17,Tébessa,DZ-12,49,0,4,2,0,0
2020-05-17,Tlemcen,DZ-13,223,0,8,1,0,0
2020-05-17,Tiaret,DZ-14,138,0,8,3,0,1
2020-05-17,Tizi Ouzou,DZ-15,131,2,16,0,0,0
2020-05-17,Alger,DZ-16,800,11,121,16,0,1
2020-05-17,Djelfa,DZ-17,115,0,7,2,0,0
2020-05-17,Jijel,DZ-18,52,0,5,1,0,0
2020-05-17,Sétif,DZ-19,392,2,21,43,0,0
2020-05-17,Saïda,DZ-20,6,0,0,0,0,0
2020-05-17,Skikda,DZ-21,90,3,5,4,0,0
2020-05-17,Sidi Bel Abbès,DZ-22,76,0,9,7,0,0
2020-05-17,Annaba,DZ-23,134,3,4,19,0,0
2020-05-17,Guelma,DZ-24,46,0,1,0,0,0
2020-05-17,Constantine,DZ-25,324,0,16,15,0,1
2020-05-17,Médéa,DZ-26,172,1,11,0,0,0
2020-05-17,Mostaganem,DZ-27,62,0,3,0,0,0
2020-05-17,M'Sila,DZ-28,58,0,9,1,0,0
2020-05-17,Mascara,DZ-29,106,2,7,3,0,0
2020-05-17,Ouargla,DZ-30,167,1,14,10,0,0
2020-05-17,Oran,DZ-31,450,0,15,19,0,0
2020-05-17,El Bayadh,DZ-32,21,0,1,0,0,0
2020-05-17,Illizi,DZ-33,4,0,0,0,0,0
2020-05-17,Bordj Bou Arréridj,DZ-34,212,0,28,0,0,1
2020-05-17,Boumerdès,DZ-35,85,1,8,4,0,0
2020-05-17,El Tarf,DZ-36,22,0,0,0,0,0
2020-05-17,Tindouf,DZ-37,14,0,0,0,0,0
2020-05-17,Tissemsilt,DZ-38,67,1,2,0,0,0
2020-05-17,El Oued,DZ-39,55,0,8,6,0,0
2020-05-17,Khenchela,DZ-40,70,0,3,0,0,0
2020-05-17,Souk Ahras,DZ-41,38,0,1,0,0,0
2020-05-17,Tipaza,DZ-42,272,0,28,16,0,0
2020-05-17,Mila,DZ-43,34,0,3,0,0,0
2020-05-17,Aïn Defla,DZ-44,345,0,7,0,0,0
2020-05-17,Naâma,DZ-45,42,0,0,0,0,0
2020-05-17,Aïn Témouchent,DZ-46,83,0,4,0,0,0
2020-05-17,Ghardaïa,DZ-47,91,0,5,2,0,0
2020-05-17,Relizane,DZ-48,38,0,3,0,0,0
2020-05-18,National,DZ,7201,555,3625,182,7,118
2020-05-18,Adrar,DZ-01,88,0,3,6,0,0
2020-05-18,Chlef,DZ-02,72,0,1,0,0,0
2020-05-18,Laghouat,DZ-03,57,0,0,1,0,0
2020-05-18,Oum el Bouaghi,DZ-04,155,0,6,5,0,0
2020-05-18,Batna,DZ-05,100,0,8,6,0,0
2020-05-18,Béjaïa,DZ-06,221,1,18,2,0,1
2020-05-18,Biskra,DZ-07,101,2,6,4,0,0
2020-05-18,Béchar,DZ-08,119,0,0,17,0,0
2020-05-18,Blida,DZ-09,1016,32,116,14,0,0
2020-05-18,Bouira,DZ-10,58,0,6,0,0,0
2020-05-18,Tamanghasset,DZ-11,3,0,0,0,0,0
2020-05-18,Tébessa,DZ-12,49,0,4,0,0,0
2020-05-18,Tlemcen,DZ-13,228,0,8,5,0,0
2020-05-18,Tiaret,DZ-14,142,0,8,4,0,0
2020-05-18,Tizi Ouzou,DZ-15,133,2,16,2,0,0
2020-05-18,Alger,DZ-16,816,11,122,16,0,1
2020-05-18,Djelfa,DZ-17,115,0,7,0,0,0
2020-05-18,Jijel,DZ-18,52,0,5,0,0,0
2020-05-18,Sétif,DZ-19,406,2,24,14,0,3
2020-05-18,Saïda,DZ-20,6,0,0,0,0,0
2020-05-18,Skikda,DZ-21,91,3,5,1,0,0
2020-05-18,Sidi Bel Abbès,DZ-22,76,0,10,0,0,1
2020-05-18,Annaba,DZ-23,141,3,4,7,0,0
2020-05-18,Guelma,DZ-24,48,0,1,2,0,0
2020-05-18,Constantine,DZ-25,337,0,16,13,0,0
2020-05-18,Médéa,DZ-26,175,1,11,3,0,0
2020-05-18,Mostaganem,DZ-27,62,0,3,0,0,0
2020-05-18,M'Sila,DZ-28,67,0,9,9,0,0
2020-05-18,Mascara,DZ-29,110,2,7,4,0,0
2020-05-18,Ouargla,DZ-30,167,1,14,0,0,0
2020-05-18,Oran,DZ-31,461,0,15,11,0,0
2020-05-18,El Bayadh,DZ-32,21,0,1,0,0,0
2020-05-18,Illizi,DZ-33,4,0,0,0,0,0
2020-05-18,Bordj Bou Arréridj,DZ-34,212,0,28,0,0,0
2020-05-18,Boumerdès,DZ-35,94,1,8,9,0,0
2020-05-18,El Tarf,DZ-36,24,0,0,2,0,0
2020-05-18,Tindouf,DZ-37,14,0,0,0,0,0
2020-05-18,Tissemsilt,DZ-38,68,1,2,1,0,0
2020-05-18,El Oued,DZ-39,55,0,8,0,0,0
2020-05-18,Khenchela,DZ-40,78,0,3,8,0,0
2020-05-18,Souk Ahras,DZ-41,38,0,1,0,0,0
2020-05-18,Tipaza,DZ-42,275,0,28,3,0,0
2020-05-18,Mila,DZ-43,36,0,3,2,0,0
2020-05-18,Aïn Defla,DZ-44,350,0,8,5,0,1
2020-05-18,Naâma,DZ-45,42,0,0,0,0,0
2020-05-18,Aïn Témouchent,DZ-46,88,0,4,5,0,0
2020-05-18,Ghardaïa,DZ-47,91,0,5,0,0,0
2020-05-18,Relizane,DZ-48,39,0,3,1,0,0
2020-05-19,National,DZ,7377,561,3746,176,6,121
2020-05-19,Adrar,DZ-01,88,0,3,0,0,0
2020-05-19,Chlef,DZ-02,72,0,1,0,0,0
2020-05-19,Laghouat,DZ-03,57,0,0,0,0,0
2020-05-19,Oum el Bouaghi,DZ-04,159,0,6,4,0,0
2020-05-19,Batna,DZ-05,104,0,8,4,0,0
2020-05-19,Béjaïa,DZ-06,221,1,18,0,0,0
2020-05-19,Biskra,DZ-07,104,2,6,3,0,0
2020-05-19,Béchar,DZ-08,119,0,0,0,0,0
2020-05-19,Blida,DZ-09,1022,32,117,6,0,1
2020-05-19,Bouira,DZ-10,58,0,6,1,0,0
2020-05-19,Tamanghasset,DZ-11,3,0,0,0,0,0
2020-05-19,Tébessa,DZ-12,51,0,4,2,0,0
2020-05-19,Tlemcen,DZ-13,232,0,8,4,0,0
2020-05-19,Tiaret,DZ-14,148,0,9,6,0,1
2020-05-19,Tizi Ouzou,DZ-15,137,2,16,4,0,0
2020-05-19,Alger,DZ-16,829,11,122,13,0,0
2020-05-19,Djelfa,DZ-17,120,0,7,5,0,0
2020-05-19,Jijel,DZ-18,53,0,5,1,0,0
2020-05-19,Sétif,DZ-19,423,2,25,17,0,1
2020-05-19,Saïda,DZ-20,6,0,0,0,0,0
2020-05-19,Skikda,DZ-21,95,3,5,4,0,0
2020-05-19,Sidi Bel Abbès,DZ-22,76,0,11,0,0,1
2020-05-19,Annaba,DZ-23,154,3,4,13,0,0
2020-05-19,Guelma,DZ-24,48,0,1,0,0,0
2020-05-19,Constantine,DZ-25,358,0,16,21,0,0
2020-05-19,Médéa,DZ-26,177,1,11,2,0,0
2020-05-19,Mostaganem,DZ-27,62,0,3,0,0,0
2020-05-19,M'Sila,DZ-28,67,0,9,0,0,0
2020-05-19,Mascara,DZ-29,112,2,7,2,0,0
2020-05-19,Ouargla,DZ-30,167,1,15,0,0,1
2020-05-19,Oran,DZ-31,470,0,16,9,0,1
2020-05-19,El Bayadh,DZ-32,28,0,1,7,0,0
2020-05-19,Illizi,DZ-33,4,0,0,0,0,0
2020-05-19,Bordj Bou Arréridj,DZ-34,215,0,28,2,0,0
2020-05-19,Boumerdès,DZ-35,101,1,8,7,0,0
